----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       Observed       |         Ritz         |     Rel. |    Aki     | Acc. |       Ei           Ek       |            Lower level            |            Upper level             |Type|                TP  |       Line  |
      Wavelength      |      Wavelength      |     Int. |   (s^-1)   |      |      (eV)         (eV)      |-----------------------------------|------------------------------------|    |               Ref. |       Ref.  |
       Vac (nm)       |       Vac (nm)       |          |            |      |                             | Conf.             | Term    | J   | Conf.              | Term    | J   |    |                    |             |
         1509.97      |         1509.973+    |     100: |            |      |   9.5801530  -   10.4010308 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).5d  | 2[3/2]* | 1   |    |                    |      L2228  |
         1527.77      |         1527.770+    |       4: | 2.5e+04    | C    |  10.1574692  -   10.9687845 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).7p  | 2[5/2]  | 3   |    |              T8608 |    L4117c2  |
         1529.18      |         1529.182+    |       5: |            |      |  11.0376796  -   11.8482457 | 5p5.(2P*<3/2>).6d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).7f  | 2[3/2]  | 2   |    |                    |      L2228  |
         1532.89      |         1532.882+    |       4: |            |      |  11.0691488  -   11.8777586 | 5p5.(2P*<1/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<1/2>).7s  | 2[1/2]* | 1   |    |                    |    L4117c2  |
         1541.801     |         1541.840+    |      110 | 5.55e+06   | B+   |   9.7893002  -   10.5932120 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).7s  | 2[3/2]* | 1   |    |              T5818 |      L7384  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1549.10      |         1549.097+    |      45: |            |      |  10.1574692  -   10.9576151 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<1/2>).6p  | 2[3/2]  | 1   |    |                    |      L2228  |
         1551.83      |         1551.830+    |      10: |            |      |  11.0691488  -   11.867885  | 5p5.(2P*<1/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<1/2>).7s  | 2[1/2]* | 0   |    |                    |      L2228  |
         1555.71      |         1555.712+    |     150: | 3.78e+05   | B    |  10.1574692  -   10.9542123 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).7p  | 2[5/2]  | 2   |    |       T8608n,T6672 |      L2228  |
         1572.26      |         1572.263+    |       5: |            |      |  10.9015749  -   11.6899309 | 5p5.(2P*<3/2>).7p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).8d  | 2[3/2]* | 2   |    |                    |      L2228  |
         1586.65      |         1586.648+    |       5: |            |      |  10.9015749  -   11.6827835 | 5p5.(2P*<3/2>).7p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).8d  | 2[1/2]* | 1   |    |                    |      L2228  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1597.95      |         1597.953+    |     250: | 9.11e+05   | B    |  10.2200428  -   10.9957246 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).7p  | 2[3/2]  | 2   |    |       T8608n,T6672 |      L2228  |
         1603.99      |         1603.991+    |     100: |            |      |   9.7893002  -   10.5620622 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).7s  | 2[3/2]* | 2   |    |                    |      L2228  |
         1605.202     |         1605.329+    |       50 | 2.0e+06    | C    |   9.8210940  -   10.5932120 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).7s  | 2[3/2]* | 1   |    |              T5818 |      L7384  |
         1655.45      |         1655.449+    |     125: | 2.16e+05   | B    |  10.2200428  -   10.9687845 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).7p  | 2[5/2]  | 3   |    |              T8608 |      L2228  |
                      |         1665.763+    |          | 2.8e+04    | D+   |  10.1574692  -   10.9015749 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).7p  | 2[1/2]  | 1   |    |              T8608 |             |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1666.51      |         1666.498+    |       2: |            |      |  10.9957246  -   11.7395017 | 5p5.(2P*<3/2>).7p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).8d  | 2[3/2]* | 1   |    |                    |    L4117c2  |
         1672.8158    |         1672.816+    |     5000 | 1.8e+06    | C+   |   9.8210940  -   10.5620622 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).7s  | 2[3/2]* | 2   |    |              T5818 |      L9760  |
         1674.5721    |         1674.572+    |       46 |            |      |  10.4010308  -   11.1412219 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 1   | 5p5.(2P*<1/2>).6p  | 2[1/2]  | 0   |    |                    |      L9760  |
         1683.45      |         1683.455+    |      15: |            |      |  10.9542123  -   11.6904980 | 5p5.(2P*<3/2>).7p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).8d  | 2[7/2]* | 3   |    |                    |      L2228  |
         1688.3078    |         1688.307+    |       38 | 1.17e+05   | B    |  10.2200428  -   10.9542123 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).7p  | 2[5/2]  | 2   |    |       T8608n,T6672 |      L9760  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1714.06      |         1714.061+    |       5: |            |      |  11.0236449  -   11.7467834 | 5p5.(2P*<3/2>).6d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).6f  | 2[9/2]  | 5   |    |                    |      L2228  |
         1732.5798    |         1732.577+    |     1650 | 4.8e+05    | C    |   9.6856205  -   10.4010308 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).5d  | 2[3/2]* | 1   |    |              T7944 |      L9760  |
         1736.5117    |         1736.509+    |       22 |            |      |  10.9687845  -   11.6825748 | 5p5.(2P*<3/2>).7p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).8d  | 2[7/2]* | 4   |    |                    |      L9760  |
         1748.2971    |         1748.290+    |       42 |            |      |  10.5620622  -   11.2710427 | 5p5.(2P*<3/2>).7s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).4f  | 2[5/2]  | 3   |    |                    |      L9760  |
         1766.1030    |         1766.095+    |        9 |            |      |  10.5620622  -   11.2638950 | 5p5.(2P*<3/2>).7s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 2   |    |                    |      L9760  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1827.2880    |         1827.280+    |        8 |            |      |  10.9015749  -   11.5799075 | 5p5.(2P*<3/2>).7p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).9s  | 2[3/2]* | 2   |    |                    |      L9760  |
         1848.1190    |         1848.121+    |       19 |            |      |  10.5932120  -   11.2638950 | 5p5.(2P*<3/2>).7s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 2   |    |                    |      L9760  |
         1878.8146    |         1878.814+    |      860 | 9.1e+05    | C    |   9.9334853  -   10.5932120 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 0   | 5p5.(2P*<3/2>).7s  | 2[3/2]* | 1   |    |              T5818 |      L9760  |
         1879.165     |         1879.02+     |        3 |            |      |  11.3014907  -   11.961146  | 5p5.(2P*<1/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).9f  | 2[7/2]  | 3   |    |                    |      L4085  |
         1946.668     |         1946.62+     |        4 |            |      |  11.2714099  -   11.908158  | 5p5.(2P*<3/2>).4f | 2[5/2]  | 2   | 5p5.(2P*<3/2>).10d | 2[3/2]* | 1   |    |                    |      L4085  |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       Observed       |         Ritz         |     Rel. |    Aki     | Acc. |       Ei           Ek       |            Lower level            |            Upper level             |Type|                TP  |       Line  |
      Wavelength      |      Wavelength      |     Int. |   (s^-1)   |      |      (eV)         (eV)      |-----------------------------------|------------------------------------|    |               Ref. |       Ref.  |
       Vac (nm)       |       Vac (nm)       |          |            |      |                             | Conf.             | Term    | J   | Conf.              | Term    | J   |    |                    |             |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         2019.2711    |         2019.270+    |       80 | 9.30e+05   | B    |  10.4010308  -   11.0150359 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 1   | 5p5.(2P*<3/2>).7p  | 2[1/2]  | 0   |    |       T8608n,T6672 |      L9760  |
         2026.7774    |         2026.778+    |     2300 | 2.40e+06   | B    |   9.7893002  -   10.4010308 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).5d  | 2[3/2]* | 1   |    |              T7944 |      L9760  |
         2028.7972    |         2028.793+    |       10 |            |      |  10.9687845  -   11.5799075 | 5p5.(2P*<3/2>).7p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).9s  | 2[3/2]* | 2   |    |                    |      L9760  |
         2059.9091    |         2059.907+    |       11 | 7.e+04     | D+   |  10.4010308  -   11.0029230 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 1   | 5p5.(2P*<3/2>).7p  | 2[3/2]  | 1   |    |              T8608 |      L9760  |
         2084.8409    |         2084.841+    |        7 | 3.6e+04    | C    |  10.4010308  -   10.9957246 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 1   | 5p5.(2P*<3/2>).7p  | 2[3/2]  | 2   |    |       T8608n,T6672 |      L9760  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         2085.7615    |         2085.767+    |        6 |            |      |  10.9015749  -   11.4960046 | 5p5.(2P*<3/2>).7p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).7d  | 2[3/2]* | 2   |    |                    |      L9760  |
         2137.8892    |         2137.891+    |       26 |            |      |   9.8210940  -   10.4010308 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).5d  | 2[3/2]* | 1   |    |                    |      L9760  |
         2147.5961    |         2147.596+    |      140 |            |      |   9.5801530  -   10.1574692 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).5d  | 2[5/2]* | 2   |    |                    |      L9760  |
         2227.59      |         2227.591+    |      60: |            |      |  10.4010308  -   10.9576151 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 1   | 5p5.(2P*<1/2>).6p  | 2[3/2]  | 1   |    |                    |      L2228  |
         2239.25      |         2239.249+    |      40: |            |      |  11.0236449  -   11.5773314 | 5p5.(2P*<3/2>).6d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).5f  | 2[9/2]  | 5   |    |                    |      L2228  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         2241.29      |         2241.293+    |      75: | 1.98e+05   | B    |  10.4010308  -   10.9542123 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 1   | 5p5.(2P*<3/2>).7p  | 2[5/2]  | 2   |    |       T8608n,T6672 |      L2228  |
         2262.45      |         2262.444+    |      90: |            |      |  10.5932120  -   11.1412219 | 5p5.(2P*<3/2>).7s | 2[3/2]* | 1   | 5p5.(2P*<1/2>).6p  | 2[1/2]  | 0   |    |                    |      L2228  |
         2274.81      |         2274.830+    |          |            |      |  11.0376796  -   11.5827059 | 5p5.(2P*<3/2>).6d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).5f  | 2[7/2]  | 3   |    |                    |      L2228  |
         2274.81      |         2274.790+    |          |            |      |  11.0376796  -   11.5827155 | 5p5.(2P*<3/2>).6d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).5f  | 2[7/2]  | 4   |    |                    |      L2228  |
         2297.11      |         2297.103+    |      40: |            |      |  11.0376796  -   11.5774212 | 5p5.(2P*<3/2>).6d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).5f  | 2[9/2]  | 4   |    |                    |      L2228  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         2302.87      |         2302.872+    |      10: |            |      |  10.9576151  -   11.4960046 | 5p5.(2P*<1/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).7d  | 2[3/2]* | 2   |    |                    |      L2228  |
         2307.98      |         2307.976+    |      45: |            |      |  10.9015749  -   11.4387736 | 5p5.(2P*<3/2>).7p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).7d  | 2[1/2]* | 0   |    |                    |      L2228  |
         2311.16      |         2311.158+    |       8: |            |      |  10.9542123  -   11.4906715 | 5p5.(2P*<3/2>).7p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).7d  | 2[5/2]* | 2   |    |                    |      L2228  |
         2319.80      |         2319.967+    |       10 |            |      |   9.6856205  -   10.2200428 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).5d  | 2[5/2]* | 3   |    |                    |      L7449  |
         2325.91      |         2325.911+    |      35: |            |      |  10.9576151  -   11.4906715 | 5p5.(2P*<1/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).7d  | 2[5/2]* | 2   |    |                    |      L2228  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         2328.59      |         2328.590+    |     110: |            |      |  10.9542123  -   11.4866555 | 5p5.(2P*<3/2>).7p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).7d  | 2[7/2]* | 3   |    |                    |      L2228  |
         2345.00      |         2345.005+    |      35: |            |      |  10.9687845  -   11.4975007 | 5p5.(2P*<3/2>).7p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).7d  | 2[5/2]* | 3   |    |                    |      L2228  |
         2380.30      |         2380.297+    |      60: |            |      |  10.9015749  -   11.4224518 | 5p5.(2P*<3/2>).7p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).7d  | 2[1/2]* | 1   |    |                    |      L2228  |
         2394.11      |         2394.113+    |      30: |            |      |  10.9687845  -   11.4866555 | 5p5.(2P*<3/2>).7p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).7d  | 2[7/2]* | 3   |    |                    |      L2228  |
         2445.03      |         2445.030+    |      70: |            |      |  10.5620622  -   11.0691488 | 5p5.(2P*<3/2>).7s | 2[3/2]* | 2   | 5p5.(2P*<1/2>).6p  | 2[1/2]  | 1   |    |                    |      L2228  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         2470.90      |         2470.907+    |      60: |            |      |  10.9957246  -   11.4975007 | 5p5.(2P*<3/2>).7p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).7d  | 2[5/2]* | 3   |    |                    |      L2228  |
