------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       Observed       |         Ritz         |      Rel. |     Aki     | Acc. |         Ei           Ek         |            Lower level            |            Upper level            |Type|    TP  |    Line  |
      Wavelength      |      Wavelength      |      Int. |   (s^-1)    |      |        (eV)         (eV)        |-----------------------------------|-----------------------------------|    |   Ref. |    Ref.  |
       Vac (nm)       |       Vac (nm)       |           |             |      |                                 | Conf.              | Term  | J    | Conf.              | Term  | J    |    |        |          |
         1462.5284    |         1462.52834   |        17 |             |      |  22.77287965   -   23.620386781 | 3s2.3p4.(3P).4d    | 4D    | 7/2  | 3s2.3p4.(3P).5p    | 2D*   | 5/2  |    |        |  L11520  |
         1466.12990   |         1466.12992   |        49 |             |      |  22.592663597  -   23.438088809 | 3s2.3p4.(3P).5s    | 4P    | 3/2  | 3s2.3p4.(3P).5p    | 4P*   | 3/2  |    |        |  L11520  |
         1477.7223    |         1477.7224    |      16bl |             |      |  25.064142489  -   25.90293551  | 3s2.3p4.(3P).5d    | 2F    | 5/2  | 3s2.3p4.(1D<2>).4f | 2[2]* | 5/2  |    |        |   L9974  |
         1485.4734    |         1485.47328   |        10 |             |      |  24.73797775   -   25.57239413  | 3s2.3p4.(1D).4d    | 2P    | 3/2  | 3s2.3p4.(3P<1>).5f | 2[3]* | 5/2  |    |        |  L11520  |
         1500.1362    |         1500.13758   |       5bl |             |      |  24.791840619  -   25.61810033  | 3s2.3p4.(3P).5d    | 4D    | 5/2  | 3s2.3p4.(3P<0>).5f | 2[3]* | 7/2  |    |        |   L9974  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1514.17739   |         1514.17728   |        29 |             |      |  24.284131501  -   25.102730005 | 3s2.3p4.(1D).5s    | 2D    | 5/2  | 3s2.3p4.(3P).6p    | 4D*   | 3/2  |    |        |  L11520  |
         1516.39895   |         1516.39900   |        30 |             |      |  22.802509716  -   23.619908872 | 3s2.3p4.(3P).5s    | 2P    | 1/2  | 3s2.3p4.(3P).5p    | 2P*   | 3/2  |    |        |  L11520  |
         1523.05531   |         1523.05531   |        62 |             |      |  22.700377572  -   23.514204395 | 3s2.3p4.(3P).5s    | 2P    | 3/2  | 3s2.3p4.(3P).5p    | 4D*   | 5/2  |    |        |  L11520  |
         1525.4331    |         1525.43293   |        26 |             |      |  24.28439443   -   25.09695279  | 3s2.3p4.(1D).5s    | 2D    | 3/2  | 3s2.3p4.(3P).6p    | 4P*   | 1/2  |    |        |  L11520  |
         1527.4725    |         1527.4725    |      19bl |             |      |  25.30688090   -   26.11835425  | 3s2.3p4.(1D).5p    | 2D*   | 3/2  | 3s2.3p4.(3P<2>).6g | 2[2]  | 5/2  |    |        |   L9974  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1527.67846   |         1527.67841   |        33 |             |      |  22.592663597  -   23.404027598 | 3s2.3p4.(3P).5s    | 4P    | 3/2  | 3s2.3p4.(3P).5p    | 4P*   | 5/2  |    |        |  L11520  |
         1542.6626    |         1542.66256   |         5 |             |      |  24.19283498   -   24.996318074 | 3s2.3p4.(3P<2>).4f | 2[5]* | 9/2  | 3s2.3p4.(3P).5d    | 2F    | 7/2  |    |        |   L9974  |
         1550.524     |         1550.527     |    0.0005 |             |      |  25.44422467   -   26.2436324   | 3s2.3p4.(3P).5d    | 2P    | 3/2  | 3s2.3p4.(3P<1>).6f | 2[3]* | 5/2  |    |        |  L13470  |
         1564.78075   |         1564.78084   |        27 |             |      |  24.284131501  -   25.076257320 | 3s2.3p4.(1D).5s    | 2D    | 5/2  | 3s2.3p4.(3P).6p    | 4P*   | 3/2  |    |        |  L11520  |
         1593.6356    |         1593.63618   |        13 |             |      |  24.79461100   -   25.57239413  | 3s2.3p4.(1D).4d    | 2D    | 3/2  | 3s2.3p4.(3P<1>).5f | 2[3]* | 5/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1610.5019    |         1610.5014    |         5 |             |      |  25.282631498  -   26.05226965  | 3s2.3p4.(3P).6p    | 4S*   | 3/2  | 3s2.3p4.(3P).6d    | 2D    | 5/2  |    |        |  L11520  |
         1615.2408    |         1615.23873   |      11bl |             |      |  24.791840619  -   25.55922152  | 3s2.3p4.(3P).5d    | 4D    | 5/2  | 3s2.3p4.(3P<1>).5f | 2[4]* | 7/2  |    |        |   L9974  |
         1627.7318    |         1627.7321    |        20 |             |      |  23.54889313   -   24.31038415  | 3s2.3p4.(3P).4d    | 2P    | 1/2  | 3s2.3p4.(3P<1>).4f | 2[2]* | 3/2  |    |        |  L11520  |
         1628.6567    |         1628.65669   |        22 |             |      |  24.79461100   -   25.55566971  | 3s2.3p4.(1D).4d    | 2D    | 3/2  | 3s2.3p4.(3P<1>).5f | 2[2]* | 5/2  |    |        |  L11520  |
         1631.1462    |         1631.14582   |         3 |             |      |  25.11230570   -   25.87220304  | 3s2.3p4.(3P).6p    | 4D*   | 5/2  | 3s2.3p4.(3P).6d    | 4F    | 5/2  |    |        |   L9974  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1636.262     |         1636.262     |    0.0009 |             |      |  25.34451490   -   26.1020361   | 3s2.3p4.(3P).5d    | 2D    | 3/2  | 3s2.3p4.(3P<2>).6f | 2[2]* | 5/2  |    |        |  L13470  |
         1641.67545   |         1641.67551   |        37 |             |      |  22.683065435  -   23.438088809 | 3s2.3p4.(3P).5s    | 4P    | 1/2  | 3s2.3p4.(3P).5p    | 4P*   | 3/2  |    |        |  L11520  |
         1647.040     |         1647.035     |    0.0004 |             |      |  25.35663454   -   26.109201    | 3s2.3p4.(3P).5d    | 2P    | 1/2  | 3s2.3p4.(3P<2>).6f | 2[1]* | 3/2  |    |        |  L13470  |
         1649.4071    |         1649.4065    |        13 |             |      |  25.09695279   -   25.84843727  | 3s2.3p4.(3P).6p    | 4P*   | 1/2  | 3s2.3p4.(3P).6d    | 4P    | 1/2  |    |        |  L11520  |
         1656.046     |         1656.04330   |    0.0002 |             |      |  24.31566967   -   25.064142489 | 3s2.3p4.(3P<1>).4f | 2[4]* | 7/2  | 3s2.3p4.(3P).5d    | 2F    | 5/2  |    |        |  L13470  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1665.3411    |         1665.3390    |         3 |             |      |  25.24248286   -   25.98677781  | 3s2.3p4.(1D).5p    | 2P*   | 1/2  | 3s2.3p4.(3P).6d    | 2P    | 3/2  |    |        |   L9974  |
         1674.9567    |         1674.95606   |         8 |             |      |  24.81564826   -   25.55566971  | 3s2.3p4.(3P).5d    | 4D    | 3/2  | 3s2.3p4.(3P<1>).5f | 2[2]* | 5/2  |    |        |  L11520  |
         1690.4235    |         1690.42226   |        11 |             |      |  24.82597075   -   25.55922152  | 3s2.3p4.(1D).4d    | 2F    | 5/2  | 3s2.3p4.(3P<1>).5f | 2[4]* | 7/2  |    |        |  L11520  |
         1701.5679    |         1701.56761   |         8 |             |      |  25.231017595  -   25.95946554  | 3s2.3p4.(3P).6p    | 2D*   | 5/2  | 3s2.3p4.(3P).6d    | 2F    | 5/2  |    |        |  L11520  |
         1706.7759    |         1706.77553   |         3 |             |      |  22.78797918   -   23.514204395 | 3s2.3p4.(3P).4d    | 4D    | 5/2  | 3s2.3p4.(3P).5p    | 4D*   | 5/2  |    |        |   L9974  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1707.8677    |         1707.86827   |         5 |             |      |  25.211570947  -   25.93733151  | 3s2.3p4.(3P).6p    | 2D*   | 3/2  | 3s2.3p4.(3P).6d    | 4P    | 5/2  |    |        |  L11520  |
         1708.6973    |         1708.69730   |         5 |             |      |  24.33873405   -   25.064142489 | 3s2.3p4.(3P<1>).4f | 2[3]* | 7/2  | 3s2.3p4.(3P).5d    | 2F    | 5/2  |    |        |   L9974  |
         1713.87930   |         1713.87930   |        36 |             |      |  19.549011775  -   20.272226904 | 3s2.3p4.(3P).4p    | 4D*   | 5/2  | 3s2.3p4.(1D).3d    | 2F    | 7/2  |    |        |  L11520  |
         1717.9911    |         1717.9907    |         9 |             |      |  25.24248286   -   25.96396722  | 3s2.3p4.(1D).5p    | 2P*   | 1/2  | 3s2.3p4.(3P).6d    | 2D    | 3/2  |    |        |  L11520  |
         1736.1778    |         1736.1773    |        15 |             |      |  25.076257320  -   25.79018407  | 3s2.3p4.(3P).6p    | 4P*   | 3/2  | 3s2.3p4.(3P).6d    | 4D    | 3/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1737.98717   |         1737.98692   |      66bl |             |      |  24.19283498   -   24.90601840  | 3s2.3p4.(3P<2>).4f | 2[5]* | 9/2  | 3s2.3p4.(3P).5d    | 4F    | 7/2  |    |        |  L11520  |
         1739.4210    |         1739.4207    |        30 |             |      |  24.72823017   -   25.44082574  | 3s2.3p4.(1D).4d    | 2P    | 1/2  | 3s2.3p4.(3P<2>).5f | 2[1]* | 3/2  |    |        |  L11520  |
         1741.87675   |         1741.87681   |        69 |             |      |  22.77287965   -   23.484470418 | 3s2.3p4.(3P).4d    | 4D    | 7/2  | 3s2.3p4.(3P).5p    | 4D*   | 7/2  |    |        |  L11520  |
         1746.7477    |         1746.74805   |       24? |             |      |  23.63042494   -   24.34003126  | 3s2.3p4.(3P).4d    | 2P    | 3/2  | 3s2.3p4.(3P<1>).4f | 2[3]* | 5/2  |    |        |  L11520  |
         1754.8185    |         1754.81851   |        22 |             |      |  24.84723130   -   25.55357413  | 3s2.3p4.(3P).5d    | 4D    | 1/2  | 3s2.3p4.(3P<1>).5f | 2[2]* | 3/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1757.8172    |         1757.81585   |       5bl |             |      |  25.169760115  -   25.87489852  | 3s2.3p4.(1D).5p    | 2P*   | 3/2  | 3s2.3p4.(3P).6d    | 4P    | 3/2  |    |        |   L9974  |
         1760.3754    |         1760.3760    |         5 |             |      |  25.41070124   -   26.1148142   | 3s2.3p4.(3P<2>).5f | 2[4]* | 7/2  | 3s2.3p4.(3P<2>).6g | 2[3]  | 7/2  |    |        |  L11520  |
         1762.7117    |         1762.7110    |         8 |             |      |  25.40905473   -   26.1122349   | 3s2.3p4.(3P<2>).5f | 2[4]* | 9/2  | 3s2.3p4.(3P<2>).6g | 2[4]  | 9/2  |    |        |  L11520  |
         1762.9859    |         1762.98675   |         5 |             |      |  23.58132422   -   24.28439443  | 3s2.3p4.(3P).5p    | 2P*   | 1/2  | 3s2.3p4.(1D).5s    | 2D    | 3/2  |    |        |   L9974  |
         1763.2554    |         1763.2552    |        49 |             |      |  25.40905473   -   26.11201792  | 3s2.3p4.(3P<2>).5f | 2[4]* | 9/2  | 3s2.3p4.(3P<2>).6g | 2[5]  | 11/2 |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1766.8458    |         1766.8481    |        19 |             |      |  25.41070124   -   26.1122349   | 3s2.3p4.(3P<2>).5f | 2[4]* | 7/2  | 3s2.3p4.(3P<2>).6g | 2[4]  | 9/2  |    |        |  L11520  |
         1767.3545    |         1767.3544    |        21 |             |      |  25.41070124   -   26.11203395  | 3s2.3p4.(3P<2>).5f | 2[4]* | 7/2  | 3s2.3p4.(3P<2>).6g | 2[5]  | 9/2  |    |        |  L11520  |
         1768.6569    |         1768.6549    |         7 |             |      |  25.41398919   -   26.11480622  | 3s2.3p4.(3P<2>).5f | 2[3]* | 5/2  | 3s2.3p4.(3P<2>).6g | 2[3]  | 5/2  |    |        |  L11520  |
         1774.449     |         1774.4510    |         4 |             |      |  25.41628630   -   26.1148142   | 3s2.3p4.(3P<2>).5f | 2[3]* | 7/2  | 3s2.3p4.(3P<2>).6g | 2[3]  | 7/2  |    |        |  L11520  |
         1775.15298   |         1775.15295   |        50 |             |      |  25.41398919   -   26.11224084  | 3s2.3p4.(3P<2>).5f | 2[3]* | 5/2  | 3s2.3p4.(3P<2>).6g | 2[4]  | 7/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1778.1827    |         1778.1823    |         9 |             |      |  25.55357413   -   26.25063624  | 3s2.3p4.(3P<1>).5f | 2[2]* | 3/2  | 3s2.3p4.(3P<1>).6g | 2[3]  | 5/2  |    |        |  L11520  |
         1781.0282    |         1781.0273    |        23 |             |      |  25.41628630   -   26.1122349   | 3s2.3p4.(3P<2>).5f | 2[3]* | 7/2  | 3s2.3p4.(3P<2>).6g | 2[4]  | 9/2  |    |        |  L11520  |
         1781.265     |         1781.2680    |        25 |             |      |  25.55922152   -   26.25507612  | 3s2.3p4.(3P<1>).5f | 2[4]* | 7/2  | 3s2.3p4.(3P<1>).6g | 2[4]  | 7/2  |    |        |  L11330  |
         1781.5426    |         1781.5418    |        18 |             |      |  25.41628630   -   26.11203395  | 3s2.3p4.(3P<2>).5f | 2[3]* | 7/2  | 3s2.3p4.(3P<2>).6g | 2[5]  | 9/2  |    |        |  L11520  |
         1782.1453    |         1782.14492   |        15 |             |      |  24.72823017   -   25.42374234  | 3s2.3p4.(1D).4d    | 2P    | 1/2  | 3s2.3p4.(3P<2>).5f | 2[2]* | 3/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1783.5104    |         1783.5104    |        28 |             |      |  25.55566971   -   26.25064940  | 3s2.3p4.(3P<1>).5f | 2[2]* | 5/2  | 3s2.3p4.(3P<1>).6g | 2[3]  | 7/2  |    |        |  L11520  |
         1784.501     |         1784.4967    |        25 |             |      |  25.42374234   -   26.1183379   | 3s2.3p4.(3P<2>).5f | 2[2]* | 3/2  | 3s2.3p4.(3P<2>).6g | 2[2]  | 3/2  |    |        |  L11330  |
         1785.3646    |         1785.3645    |        42 |             |      |  25.55720904   -   26.25146700  | 3s2.3p4.(3P<1>).5f | 2[4]* | 9/2  | 3s2.3p4.(3P<1>).6g | 2[5]  | 11/2 |    |        |  L11520  |
         1785.65165   |         1785.65146   |       126 |             |      |  25.11230570   -   25.80645208  | 3s2.3p4.(3P).6p    | 4D*   | 5/2  | 3s2.3p4.(3P).6d    | 4F    | 7/2  |    |        |  L11520  |
         1786.08258   |         1786.0820    |        52 |             |      |  25.063301207  -   25.75728027  | 3s2.3p4.(3P).6p    | 4P*   | 5/2  | 3s2.3p4.(3P).6d    | 4D    | 5/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1790.5320    |         1790.5319    |        36 |             |      |  25.55922152   -   26.25147586  | 3s2.3p4.(3P<1>).5f | 2[4]* | 7/2  | 3s2.3p4.(3P<1>).6g | 2[5]  | 9/2  |    |        |  L11520  |
